DeltaT,t_cement,E_cement,alpha_cement,E_rock,alpha_rock,E_steel,alpha_steel,a0_interface,k_contact,r_inner,t_steel,k_cement,y_cc_max_jump_mm,y_cr_max_jump_mm,y_all_max_jump_mm
-30.13805717,0.034119526,18567774306,1.25E-05,9047549687,9.96E-06,1.9069E+11,1.25E-05,1.01E-06,4.829533626,0.182919953,0.015963081,0.62309179,0.230081822,0.309242245,0.309242245
-39.2685285,0.046971503,5800969640,7.23E-06,16136046638,1.28E-05,2.04584E+11,1.37E-05,7.61E-06,1.715151883,0.160199699,0.013442513,1.212532335,0.261300727,0.189232524,0.261300727
-64.43831297,0.021112485,14663268482,1.45E-05,50228006489,5.18E-06,1.99466E+11,1.03E-05,2.39E-05,0.421261542,0.116039616,0.023680741,0.761302951,0.08941897,0.235330048,0.235330048
-58.834938,0.050022318,6372873592,1.26E-05,11135242959,4.84E-06,2.07408E+11,1.10E-05,5.15E-05,0.712531438,0.122311387,0.023054593,0.664351725,0.16476919,0.235002628,0.235002628
-37.37141721,0.029079584,12359812963,9.86E-06,34630186171,1.12E-05,1.9229E+11,1.29E-05,1.64E-06,0.485371352,0.153927977,0.013821285,1.630747843,0.195355885,0.237340951,0.237340951
-32.04931756,0.03912449,4829154611,1.46E-05,17796013154,9.62E-06,2.03686E+11,1.38E-05,6.86E-06,0.171060912,0.176690955,0.017776219,0.777341824,0.271261264,0.349982707,0.349982707
-71.74303988,0.020291137,15910552030,7.86E-06,6301615600,6.42E-06,1.98491E+11,1.02E-05,2.18E-05,2.021991024,0.146594141,0.019100255,1.408768342,0.133384578,0.185690982,0.185690982
-77.64722979,0.045530946,9239760322,8.39E-06,7186477570,6.24E-06,2.01774E+11,1.34E-05,5.26E-06,0.274624254,0.189248186,0.020140177,0.998436859,0.319568023,0.23762426,0.319568023
-26.17616976,0.025291429,8094787657,1.32E-05,27670266998,1.20E-05,1.96657E+11,1.07E-05,1.66E-05,1.263451794,0.134146795,0.016577013,1.099481018,0.102101623,0.263080225,0.263080225
-43.24449215,0.055022375,19877528099,1.04E-05,54404163147,1.05E-05,2.0807E+11,1.15E-05,7.04E-05,3.148244737,0.109839461,0.012419543,0.577757099,0.157509491,0.167090639,0.167090639
-52.9306493,0.035485977,3550791346,1.12E-05,12814691594,7.83E-06,1.92875E+11,1.24E-05,2.21E-06,0.110198896,0.166460628,0.024298242,1.879414628,0.239831643,0.28624711,0.28624711
-50.43539394,0.055844672,11763465342,7.35E-06,20826611775,1.22E-05,1.95836E+11,1.16E-05,1.40E-06,4.29980672,0.164319585,0.02137288,0.716891167,0.244328818,0.185230541,0.244328818
-45.89083813,0.037406827,6062452220,1.41E-05,5397587716,5.81E-06,2.00719E+11,1.23E-05,4.41E-05,0.131159735,0.10927083,0.015402269,1.27412845,0.149472426,0.238259418,0.238259418
-25.39117625,0.044243873,15653479002,9.37E-06,9515568982,7.39E-06,1.94633E+11,1.35E-05,1.87E-05,0.369367128,0.135109956,0.012843714,0.619445096,0.22174327,0.172420353,0.22174327
-78.28313539,0.023696647,4748511262,1.21E-05,40434721873,1.06E-05,2.09438E+11,1.06E-05,5.90E-06,1.527014229,0.191776143,0.023930444,1.490747191,0.138656793,0.372342657,0.372342657
-69.13056796,0.037993887,8227730448,1.17E-05,46557397901,1.08E-05,1.90222E+11,1.40E-05,1.48E-05,0.223853051,0.147577232,0.02182272,0.525729216,0.260807101,0.244165834,0.260807101
-34.57844788,0.018852997,9396663757,1.09E-05,14938669984,4.96E-06,2.05105E+11,1.01E-05,4.70E-06,2.527584914,0.179247996,0.01499686,1.750959073,0.097524716,0.284938704,0.284938704
-36.7034686,0.051001085,3730792692,1.37E-05,8396844652,6.55E-06,1.98997E+11,1.12E-05,1.97E-06,1.006529719,0.15176681,0.017351291,0.898635473,0.179199349,0.305043863,0.305043863
-59.5878876,0.031157075,20895346280,8.89E-06,23734640148,9.18E-06,2.03801E+11,1.28E-05,6.24E-05,0.562069874,0.121713478,0.019467297,1.013415957,0.18041837,0.176850937,0.18041837
-61.42658575,0.048411794,3402650451,1.00E-05,6798485899,9.80E-06,1.91822E+11,1.36E-05,1.30E-05,1.436429242,0.115436373,0.020771236,1.953780237,0.181478186,0.218971205,0.218971205
-42.3651995,0.022245056,24843684381,1.13E-05,19222457898,8.44E-06,2.06627E+11,1.04E-05,4.08E-06,0.307490281,0.158043869,0.016409357,0.56206767,0.152752673,0.244023805,0.244023805
-28.93180665,0.057200087,7381610228,8.02E-06,37313902953,5.58E-06,1.98022E+11,1.13E-05,3.07E-06,0.123386177,0.185470123,0.012239291,1.180631919,0.258625575,0.205881924,0.258625575
-67.27763847,0.03314274,10987464618,1.33E-05,11983664059,1.27E-05,2.02904E+11,1.27E-05,9.66E-05,3.579293303,0.141355059,0.024941898,0.920045744,0.17806493,0.308252976,0.308252976
-72.62164544,0.052353797,17096588439,1.49E-05,13790024144,8.96E-06,1.97439E+11,1.18E-05,1.18E-06,0.528759107,0.197998316,0.022830205,1.299562383,0.240782282,0.458548198,0.458548198
-23.55315268,0.026890286,3978360196,7.74E-06,58615830817,7.03E-06,2.02243E+11,1.21E-05,3.74E-05,0.83786393,0.12888783,0.014394819,0.833358105,0.170325583,0.146526343,0.170325583
-47.74398444,0.042159103,13061077643,1.30E-05,29885910079,4.18E-06,1.93655E+11,1.31E-05,2.80E-05,2.37763643,0.102993772,0.018362349,1.587907588,0.138020722,0.235347841,0.235347841
-56.08273389,0.017398701,5164610797,9.73E-06,7752527283,1.18E-05,2.08538E+11,1.10E-05,8.88E-06,0.186353582,0.170596689,0.01886327,0.689398576,0.183241027,0.240277852,0.240277852
-56.61106849,0.053566094,5054469964,8.81E-06,47885005555,1.25E-05,1.94796E+11,1.04E-05,4.64E-05,2.669130596,0.182298154,0.016820642,1.670070076,0.20297312,0.274200591,0.274200591
-47.09336972,0.02840461,16655640244,1.36E-05,16966859922,5.41E-06,2.09913E+11,1.35E-05,1.46E-06,0.211596417,0.138179276,0.020353654,0.650181243,0.202889399,0.264951597,0.264951597
-22.56166853,0.041260643,6507582182,1.08E-05,8649084476,8.33E-06,1.95985E+11,1.27E-05,6.20E-06,0.600459195,0.118712196,0.02453711,1.381631814,0.168490695,0.219232707,0.219232707
-73.73243425,0.01539604,12619043736,1.16E-05,26915097180,9.63E-06,2.01181E+11,1.14E-05,1.95E-05,0.940689876,0.161311299,0.012637781,0.794542329,0.13219627,0.274566379,0.274566379
-67.91613631,0.046282821,19798935366,1.21E-05,23601057544,1.17E-05,1.99143E+11,1.22E-05,4.38E-06,0.136718105,0.106168602,0.013983981,1.123305662,0.161423361,0.21025513,0.21025513
-28.40551812,0.021824554,3536412405,9.43E-06,5562630526,4.00E-06,2.0426E+11,1.18E-05,1.39E-05,4.136460301,0.173769231,0.023247441,0.974888413,0.185061917,0.238901493,0.238901493
-41.24959031,0.059994374,8683982488,1.42E-05,10799999020,6.92E-06,1.90388E+11,1.09E-05,5.83E-05,1.659843767,0.194731838,0.019267711,1.838964195,0.198562944,0.420568523,0.420568523
-62.42746791,0.033426726,7608642283,7.41E-06,41609419767,8.78E-06,2.05584E+11,1.30E-05,1.85E-06,0.340671532,0.125611434,0.017964305,0.589132021,0.211590959,0.13850717,0.211590959
-60.5894354,0.039814587,10322414812,9.53E-06,13405062954,1.07E-05,1.9754E+11,1.23E-05,3.78E-06,0.884883554,0.131840426,0.015797286,0.876091421,0.189911189,0.198027919,0.198027919
-35.58810931,0.019580483,6937494293,1.28E-05,51630411706,7.57E-06,2.02735E+11,1.17E-05,1.19E-05,0.499871284,0.188502798,0.020971566,1.053664717,0.161659614,0.347798265,0.347798265
-34.05285271,0.049307545,23144438552,7.56E-06,29024156467,5.91E-06,1.91367E+11,1.05E-05,8.94E-05,0.199056241,0.167497465,0.023516533,0.507041384,0.228637072,0.166350969,0.228637072
-69.76928798,0.029776549,3171963207,1.48E-05,6834576577,1.23E-05,2.06483E+11,1.34E-05,2.82E-06,2.221859803,0.112440318,0.013251327,1.800811373,0.115415593,0.283937617,0.283937617
-79.39415978,0.055733033,5450637493,1.35E-05,5996740154,9.29E-06,1.93195E+11,1.00E-05,4.11E-05,0.320480683,0.155039582,0.014601496,0.63581344,0.184573776,0.293958339,0.293958339
-24.40037204,0.034795873,13779047882,8.21E-06,18655625487,6.72E-06,2.08391E+11,1.39E-05,1.31E-06,1.381705873,0.124983961,0.022224482,1.432843307,0.197307977,0.170981997,0.197307977
-45.24043128,0.044833977,4304877801,1.15E-05,32884854998,5.06E-06,1.96961E+11,1.28E-05,9.77E-06,3.891079262,0.144408317,0.019881654,0.743814828,0.214173687,0.243418322,0.243418322
-50.9644362,0.026006208,18487761008,1.02E-05,11641289877,1.09E-05,2.02078E+11,1.12E-05,3.10E-05,0.113814932,0.176069163,0.016943331,1.238028168,0.212150862,0.259835886,0.259835886
-52.17526436,0.043527684,7289186603,1.43E-05,24828331418,6.32E-06,2.09131E+11,1.30E-05,1.00E-05,4.428254528,0.179772133,0.014228998,0.549334711,0.255019763,0.33497599,0.33497599
-44.12215721,0.024392195,10850956835,7.04E-06,7968815199,9.44E-06,1.94326E+11,1.11E-05,3.18E-06,0.162885723,0.1496654,0.022640582,1.992781884,0.188739834,0.169549054,0.188739834
-27.40935268,0.056536099,3224053703,1.23E-05,15669765808,1.11E-05,2.004E+11,1.01E-05,2.38E-06,0.405878524,0.119333873,0.018699037,0.93913168,0.139910498,0.233587887,0.233587887
-76.29474221,0.036697502,23537487132,9.06E-06,44278056976,4.66E-06,1.95517E+11,1.38E-05,7.56E-05,1.776919225,0.150948173,0.018171138,1.153196816,0.239535304,0.216233283,0.239535304
-70.86284237,0.050305532,13556401500,1.07E-05,38478087304,7.73E-06,2.04728E+11,1.07E-05,1.14E-06,0.244805043,0.106767629,0.016168952,0.817014616,0.144851243,0.183355326,0.183355326
-32.81730575,0.031873271,5359620893,1.20E-05,9975106723,1.03E-05,1.99923E+11,1.33E-05,3.60E-05,2.949635293,0.163380403,0.020554635,1.329521357,0.199327457,0.306724744,0.306724744
-38.71407762,0.038703215,17595763123,8.69E-06,5125504730,1.19E-05,2.06053E+11,1.24E-05,2.71E-05,1.039556763,0.192228563,0.024699906,0.705832383,0.278600897,0.247193629,0.278600897
-57.60700461,0.018161563,4095184184,1.40E-05,21772878686,6.07E-06,1.9117E+11,1.16E-05,8.52E-06,0.694692017,0.137123356,0.012024277,1.555836187,0.084894528,0.270416312,0.270416312
-63.20971483,0.05789431,14835735712,1.11E-05,7390823948,4.44E-06,2.03204E+11,1.08E-05,1.68E-06,1.158326293,0.130901224,0.015240463,1.243736953,0.161349402,0.238931482,0.238931482
-40.61093813,0.032425215,4500005983,1.03E-05,31424383983,1.16E-05,1.98321E+11,1.32E-05,5.32E-05,0.299003252,0.198450742,0.022036173,0.73222388,0.292649429,0.292356692,0.292649429
-30.90535112,0.047698388,11619207805,1.31E-05,56033811567,8.66E-06,2.06953E+11,1.21E-05,2.23E-05,0.106186684,0.169657514,0.01970614,1.519421586,0.237925952,0.327599122,0.327599122
-65.27436797,0.022932412,5988670265,8.34E-06,14530733186,7.37E-06,1.92148E+11,1.20E-05,7.09E-06,3.262035095,0.100490564,0.017569505,0.605844288,0.137313742,0.131601917,0.137313742
-74.39763628,0.042876624,3840723562,7.94E-06,12619803173,5.29E-06,2.07609E+11,1.26E-05,1.65E-05,0.452877884,0.157225237,0.01556494,1.714368976,0.233819727,0.202912467,0.233819727
-21.80597235,0.016704484,21514459372,1.46E-05,35692199824,1.30E-05,1.92726E+11,1.15E-05,5.19E-06,0.76577747,0.113056762,0.021565703,0.538646262,0.092312183,0.237547293,0.237547293
-49.71041927,0.051666445,8541983922,9.91E-06,20199926271,1.01E-05,2.01297E+11,1.03E-05,2.20E-06,1.922781223,0.143443222,0.024097875,1.036126794,0.169397729,0.235144842,0.235144842
-54.08651581,0.027603686,9753976069,1.26E-05,6485288156,8.21E-06,1.96493E+11,1.36E-05,6.94E-05,0.18034411,0.185994265,0.013031776,0.881565813,0.26401039,0.322823284,0.322823284
-54.0321861,0.042790414,6769649922,1.12E-05,7332476294,4.66E-06,1.98279E+11,1.01E-05,1.20E-05,0.952382562,0.127493605,0.013292324,0.736105767,0.140331047,0.206985017,0.206985017
-49.67050688,0.016623687,10076587713,1.04E-05,28258012126,1.11E-05,2.03317E+11,1.40E-05,3.76E-06,0.594150236,0.195877015,0.023533619,1.250963925,0.24398564,0.31483495,0.31483495
-21.85961541,0.05158009,3043978735,1.31E-05,55397819890,9.44E-06,1.91878E+11,1.28E-05,2.83E-06,0.211003864,0.17311387,0.021013157,0.602443605,0.264735212,0.299425023,0.299425023
-74.43640426,0.027522733,22224967673,8.44E-06,13052717807,6.30E-06,2.07151E+11,1.11E-05,8.90E-05,2.682063999,0.103210684,0.015811795,1.512173854,0.116030525,0.150866254,0.150866254
-65.33693742,0.057986504,14642664365,7.84E-06,10903638387,6.06E-06,1.92623E+11,1.23E-05,1.30E-06,0.349590865,0.160556757,0.016903295,0.535396448,0.263941944,0.169402526,0.263941944
-30.98280013,0.032522983,5790013737,1.46E-05,33940656086,1.19E-05,2.07662E+11,1.17E-05,4.13E-05,1.614601087,0.115658148,0.019865516,1.705470328,0.099850941,0.274980652,0.274980652
-40.54722426,0.047790427,18696474845,9.82E-06,17471489351,1.03E-05,1.96283E+11,1.06E-05,3.09E-05,4.054082112,0.139965315,0.022181868,0.886014742,0.169338742,0.218808496,0.218808496
-63.13157918,0.023030035,4350660862,1.26E-05,6188585108,7.71E-06,2.01557E+11,1.34E-05,9.82E-06,0.139213368,0.183344148,0.014585951,1.041883141,0.250909363,0.322263807,0.322263807
-57.54329074,0.050216396,15925795685,1.45E-05,26081769228,7.37E-06,1.9407E+11,1.22E-05,1.47E-06,2.23263589,0.177072426,0.012677995,1.98159876,0.189441908,0.408680119,0.408680119
-38.63594197,0.03177854,4831108872,7.19E-06,9235624039,8.68E-06,2.09343E+11,1.18E-05,4.62E-05,0.198497932,0.146237087,0.024553417,0.546713629,0.219246685,0.150424526,0.219246685
-32.87987521,0.038614213,12269203011,1.25E-05,16438375711,1.16E-05,1.95462E+11,1.10E-05,1.96E-05,0.494616986,0.121887195,0.020396052,1.15930896,0.133992891,0.248968656,0.248968656
-70.94029138,0.018066997,6323078306,9.22E-06,51122730223,4.45E-06,2.00501E+11,1.31E-05,6.18E-06,0.895886516,0.154327759,0.016835955,0.944589933,0.196939788,0.211451069,0.211451069
-76.34838527,0.043611523,3559713398,1.06E-05,42731030763,8.21E-06,1.99723E+11,1.05E-05,1.39E-05,0.11589248,0.109439682,0.017923489,1.336229181,0.144578948,0.192749945,0.192749945
-27.44812066,0.024470643,19937127032,1.18E-05,10065129926,1.01E-05,2.04996E+11,1.36E-05,4.40E-06,3.813577979,0.166884823,0.019250791,0.82155474,0.208841291,0.286526299,0.286526299
-44.0678275,0.056620105,8047940954,8.54E-06,5713647046,1.30E-05,1.91059E+11,1.27E-05,1.84E-06,1.344041043,0.189605244,0.023205632,1.546451407,0.279322803,0.276392598,0.279322803
-52.13535197,0.036776084,9191313281,1.38E-05,21999391889,5.30E-06,2.06098E+11,1.13E-05,5.86E-05,0.32887224,0.133765327,0.013969243,0.702167743,0.15651688,0.25963445,0.25963445
-51.00228686,0.055643385,4753053529,9.69E-06,14080793925,9.64E-06,2.02536E+11,1.25E-05,5.30E-05,1.813032549,0.134759005,0.017508964,1.048371288,0.204930341,0.213655607,0.213655607
-45.2931606,0.034700662,15659853226,1.30E-05,59833836286,8.34E-06,1.97809E+11,1.14E-05,1.68E-06,0.398602088,0.19215151,0.019621689,0.871248835,0.212664752,0.355394863,0.355394863
-24.36320802,0.044744194,6017999176,7.71E-06,30445661676,5.42E-06,2.06371E+11,1.04E-05,7.05E-06,0.158729333,0.16472547,0.021976226,1.811737218,0.201123933,0.195944772,0.201123933
-79.34257487,0.025910831,11671579457,1.50E-05,7890536122,1.26E-05,1.91409E+11,1.37E-05,2.24E-05,4.552355212,0.108840534,0.015153435,0.50968559,0.149697306,0.243732578,0.243732578
-69.69023859,0.03989786,20947818120,1.33E-05,6660092750,8.80E-06,2.0813E+11,1.08E-05,5.22E-06,0.69664545,0.152197109,0.013093326,1.440927755,0.147557424,0.316894424,0.316894424
-33.98822153,0.019658332,3741988212,8.06E-06,18825512250,6.93E-06,1.93404E+11,1.32E-05,1.64E-05,1.034540031,0.121307595,0.024183325,0.63885921,0.180383803,0.149989181,0.180383803
-35.66830311,0.049390652,9342268580,1.13E-05,36661266888,4.02E-06,2.02026E+11,1.21E-05,6.97E-05,2.913411037,0.147201868,0.021624677,1.231496016,0.192589329,0.262002721,0.262002721
-60.65475322,0.029854265,8184610493,1.00E-05,11763341204,1.17E-05,1.97065E+11,1.19E-05,2.19E-06,0.247405403,0.17959895,0.015650983,0.739515705,0.236188111,0.258652093,0.258652093
-62.50766171,0.046195739,10943680946,8.91E-06,47503556210,1.23E-05,2.09811E+11,1.07E-05,3.17E-06,3.353436263,0.185876009,0.018109815,0.654125145,0.235078743,0.24117177,0.24117177
-41.31490814,0.021742874,7356232781,1.37E-05,15256154535,5.91E-06,1.9485E+11,1.33E-05,1.00E-05,0.103477599,0.140924764,0.018613807,1.678781662,0.187815464,0.276344606,0.276344606
-28.32646873,0.059907437,24951311302,1.09E-05,8550313949,7.55E-06,2.0097E+11,1.24E-05,7.52E-05,0.293644281,0.115085422,0.022581442,0.790551731,0.186923119,0.197597845,0.197597845
-67.85150513,0.033345201,3419039749,1.16E-05,24175684906,1.07E-05,1.96244E+11,1.15E-05,2.39E-06,1.181861854,0.158419236,0.014142774,1.373993043,0.165314965,0.292921652,0.292921652
-73.69527023,0.053657492,5157366771,1.21E-05,20393204557,1.09E-05,2.04214E+11,1.29E-05,3.62E-05,0.182259209,0.102618407,0.012085048,0.969745936,0.169675059,0.203340665,0.203340665
-22.51008362,0.028501593,13036390291,9.34E-06,5290080555,5.06E-06,1.99253E+11,1.10E-05,1.14E-06,1.899173499,0.170947643,0.024784572,1.11681167,0.177025743,0.23912943,0.23912943
-47.13122038,0.041352196,4005945899,1.41E-05,9341973411,6.71E-06,2.05317E+11,1.02E-05,8.55E-06,0.76208424,0.198428615,0.020614413,0.592455263,0.203205981,0.366113947,0.366113947
-56.66379781,0.015493167,17205652090,7.32E-06,39708960413,9.28E-06,1.90591E+11,1.39E-05,2.70E-05,0.45414996,0.128481947,0.016255802,1.847775922,0.185396656,0.151432783,0.185396656
-56.01352686,0.052275644,12627788463,1.02E-05,5873066934,1.06E-05,2.06847E+11,1.33E-05,1.63E-06,1.106775693,0.118355142,0.019008774,0.558773268,0.20743055,0.181400364,0.20743055
-47.66035562,0.026806538,6508517744,1.15E-05,18276404260,7.38E-06,1.91574E+11,1.07E-05,5.18E-05,0.65201399,0.16169277,0.01770845,1.943312417,0.128336515,0.289455282,0.289455282
-23.6212153,0.042081084,16529158579,8.24E-06,32278690021,5.80E-06,2.02997E+11,1.16E-05,2.17E-05,0.261632695,0.182697936,0.013728814,0.924533698,0.244394381,0.206502012,0.244394381
-72.70458762,0.017315119,5013668245,1.34E-05,11437150222,1.22E-05,1.97957E+11,1.25E-05,6.89E-06,2.757862757,0.137755083,0.022989006,1.187396811,0.113619659,0.304907769,0.304907769
-67.32578836,0.048506617,7625740242,1.48E-05,13683207624,9.17E-06,2.02481E+11,1.11E-05,1.66E-05,0.432238719,0.195156035,0.024389159,0.837635432,0.231430996,0.419525785,0.419525785
-28.96508146,0.022334488,8707748081,7.52E-06,52717628888,6.53E-06,1.97207E+11,1.30E-05,5.24E-06,1.668204518,0.125211656,0.01248676,1.307340031,0.164240444,0.14402229,0.164240444
-42.31636295,0.057295076,3515015034,1.28E-05,29542203459,4.95E-06,2.08613E+11,1.38E-05,2.23E-06,4.733923742,0.105787134,0.01667011,0.685647687,0.184271464,0.208251724,0.208251724
-61.39216652,0.033232306,19689986497,9.51E-06,6962923823,1.08E-05,1.93574E+11,1.02E-05,7.00E-05,0.152336357,0.174126288,0.020206404,1.580067983,0.192772566,0.259283728,0.259283728
-59.53905106,0.037896693,3160126759,7.39E-06,23132104133,1.27E-05,2.00802E+11,1.14E-05,1.15E-05,2.031553634,0.167897247,0.020032923,1.280345301,0.21590366,0.210658799,0.21590366
-36.66904937,0.018761216,23070735120,1.42E-05,5447122446,5.60E-06,1.95763E+11,1.26E-05,3.64E-06,0.17056089,0.112016125,0.017091332,0.720997922,0.127819895,0.225402356,0.225402356
-34.62659778,0.050903746,6969320533,9.39E-06,10605861160,8.44E-06,2.09666E+11,1.37E-05,2.73E-06,0.480327168,0.131483372,0.014748597,1.482007636,0.212751998,0.203391594,0.212751998
-69.16384278,0.031065138,10374771709,1.22E-05,40849115735,9.82E-06,1.94393E+11,1.03E-05,8.65E-05,0.721476898,0.188884269,0.022374666,0.616127093,0.189592622,0.329446091,0.329446091
-78.35119801,0.055925882,18466524479,1.16E-05,48900423349,1.18E-05,2.05166E+11,1.31E-05,1.02E-06,0.112223958,0.144026848,0.023772437,1.741430129,0.250180333,0.285948119,0.285948119
-25.47411842,0.037493611,4297833629,1.09E-05,17310826333,4.19E-06,1.90127E+11,1.08E-05,3.20E-05,3.085903991,0.176426219,0.013510512,0.523134347,0.199023075,0.242100683,0.242100683
-45.8216311,0.044324928,13878119309,1.36E-05,8810065532,7.03E-06,2.04053E+11,1.20E-05,2.41E-05,1.228862442,0.155463779,0.016055374,1.018618803,0.188039725,0.315927893,0.315927893
-50.35176512,0.023783286,5486803510,8.85E-06,27407771871,8.97E-06,1.98779E+11,1.21E-05,7.57E-06,0.281781764,0.124584183,0.021226584,0.90401245,0.168984002,0.17273205,0.17273205
-53.01267415,0.045432875,23449619452,1.27E-05,12368893584,4.35E-06,1.92356E+11,1.19E-05,4.10E-06,1.55786086,0.118903576,0.024951955,1.639673181,0.144845239,0.268071458,0.268071458
-43.31164103,0.02519876,3213794832,9.88E-06,34950781742,1.14E-05,2.07316E+11,1.22E-05,1.29E-05,0.362702354,0.151354058,0.01227306,0.667649659,0.192943282,0.210893842,0.210893842
-26.09528931,0.054924449,10900719827,1.47E-05,19836688588,8.57E-06,1.98738E+11,1.30E-05,9.71E-05,0.127828305,0.180147501,0.016418424,1.401578389,0.26908332,0.380822315,0.380822315
-77.58076755,0.035393464,7326177011,7.90E-06,6366714699,7.19E-06,2.03465E+11,1.09E-05,3.06E-06,4.420830574,0.14931445,0.020807186,0.772719359,0.190963327,0.18417911,0.190963327
-71.70770692,0.050102727,4090473922,8.36E-06,7547607008,5.19E-06,1.96739E+11,1.35E-05,3.72E-05,0.5637181,0.192579516,0.0188526,1.094146625,0.322137072,0.242688256,0.322137072
-31.99956371,0.029165577,17567015167,1.31E-05,32061844335,1.28E-05,2.017E+11,1.04E-05,1.18E-06,1.001791211,0.136747991,0.018327978,0.992751064,0.113633547,0.269487409,0.269487409
-37.40743682,0.039205054,5398148409,1.04E-05,57077383187,9.97E-06,1.93104E+11,1.13E-05,8.84E-06,2.496243886,0.106361746,0.014386328,1.890500395,0.115525134,0.195346903,0.195346903
-58.88583627,0.020377275,13646385295,1.11E-05,14796811359,8.03E-06,2.07831E+11,1.27E-05,2.81E-05,0.226204021,0.163810703,0.022794845,0.580870822,0.218825067,0.257616281,0.257616281
-64.47433257,0.059196777,5992835432,1.40E-05,37684783589,6.41E-06,1.95295E+11,1.39E-05,4.43E-05,3.68002779,0.170032882,0.023941283,0.852212824,0.283552765,0.356719851,0.356719851
-39.31942677,0.034035304,11620860615,8.73E-06,9772448278,9.61E-06,2.00022E+11,1.01E-05,1.40E-06,0.120252498,0.100139614,0.012878263,1.068645402,0.119435782,0.134576693,0.134576693
-30.10272421,0.04689271,4465844568,1.20E-05,5031089137,1.12E-05,1.93924E+11,1.12E-05,5.93E-06,0.301942782,0.130470927,0.015410528,0.520557042,0.174016791,0.211517322,0.211517322
-66.1050329,0.021028096,14715953357,1.07E-05,21391237986,4.83E-06,2.08885E+11,1.28E-05,1.86E-05,1.465442284,0.198856626,0.021408026,1.768398346,0.203810767,0.325929424,0.325929424
-75.66947989,0.040662098,9775919680,9.02E-06,25343214780,7.82E-06,1.90909E+11,1.17E-05,4.67E-06,0.188309893,0.14303734,0.019457406,0.626767939,0.21700941,0.186999673,0.21700941
